evidence_id,run_id,question_run_id,response_id,question_id,category_id,framework,country,document_id,document_title,page_start,page_end,chunk_id,source_language,source_text,translated_text_pt,translation_status,semantic_score,evidence_classification,validation_status,review_notes
EVID_AUSTRALIA_Q05_OC_AU_02_P0001_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q05,RESP_AUSTRALIA_Q05_20260912T140702Z,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-02,OC-AU-02__OC-AU-02.md,1,1,AC9TDIFK02,en,"represent data as objects, pictures & symbols","representar dados como objetos, imagens e símbolos",translated,,curricular_competence,candidate,
EVID_AUSTRALIA_Q05_OC_AU_01_P0001_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q05,RESP_AUSTRALIA_Q05_20260912T140702Z,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,1,AC9TDI8P10,en,safely produce designed solutions for intended purpose,produzir soluções projetadas de forma segura para o propósito pretendido,translated,,curricular_competence,candidate,
EVID_AUSTRALIA_Q05_OC_AU_02_P0001_003,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q05,RESP_AUSTRALIA_Q05_20260912T140702Z,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-02,OC-AU-02__OC-AU-02.md,1,1,AC9TDI6K02,en,examine how digital systems form networks to transmit data,examinar como os sistemas digitais formam redes para transmitir dados,translated,,curricular_competence,candidate,
EVID_AUSTRALIA_Q05_OC_AU_01_P0001_004,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q05,RESP_AUSTRALIA_Q05_20260912T140702Z,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,1,AC9TDI8P01,en,communicate design ideas using digital tools,comunicar ideias de design usando ferramentas digitais,translated,,curricular_competence,candidate,
EVID_AUSTRALIA_Q06_OC_AU_01_P0001_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q06,RESP_AUSTRALIA_Q06_20260912T140702Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,3,OC-AU-01_p0001_c001,en,They communicate design ideas using models and drawings including annotations and symbols. Students plan and sequence steps and use technologies and techniques to safely produce designed solutions.,"Eles comunicam ideias de design usando modelos e desenhos, incluindo anotações e símbolos. Os alunos planejam e sequenciam etapas e usam tecnologias e técnicas para produzir soluções desenhadas de forma segura.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q06_OC_AU_01_P0001_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q06,RESP_AUSTRALIA_Q06_20260912T140702Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,3,OC-AU-01_p0001_c001,en,"Students select design ideas based on their personal preferences. They use the core features of common digital tools to create, locate and share content, and to collaborate, following agreed behaviours.","Os alunos selecionam ideias de design com base em suas preferências pessoais. Eles usam os recursos principais de ferramentas digitais comuns para criar, localizar e compartilhar conteúdo e para colaborar, seguindo comportamentos acordados.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q07_OC_AU_01_P0003_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q07,RESP_AUSTRALIA_Q07_20260912T140702Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,3,3,1,en,By the end of Year 6 students identify their digital footprint and recognise its permanence.,"Ao final do ano 6, os alunos identificam sua pegada digital e reconhecem sua permanência.",translated,1.0,candidate,candidate,
EVID_AUSTRALIA_Q07_OC_AU_02_P0001_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q07,RESP_AUSTRALIA_Q07_20260912T140702Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-02,OC-AU-02__OC-AU-02.md,1,1,2,en,discuss that some websites & apps store their personal data online,discutir que alguns sites e aplicativos armazenam seus dados pessoais online,translated,1.0,candidate,candidate,
EVID_AUSTRALIA_Q08_OC_AU_01_P0001_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q08,RESP_AUSTRALIA_Q08_20260912T140702Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,1,1,en,"By the end of Year 6 students develop and modify digital solutions, and define problems and evaluate solutions using user stories and design criteria. They process data and show how digital systems represent data. Students design algorithms involving complex branching and iteration and implement them as visual programs including variables. They securely access and use multiple digital systems and describe their components and how they interact to process and transmit data. Students select and use appropriate digital tools effectively to plan, create, locate and share content, and to collaborate, applying agreed conventions and behaviours. They identify their digital footprint and recognise its permanence.","Ao final do ano 6, os alunos desenvolvem e modificam soluções digitais, e definem problemas e avaliam soluções usando histórias de usuários e critérios de design. Eles processam dados e mostram como os sistemas digitais representam dados. Os alunos projetam algoritmos que envolvem ramificações complexas e iteração e os implementam como programas visuais, incluindo variáveis. Eles acessam e usam com segurança vários sistemas digitais e descrevem seus componentes e como interagem para processar e transmitir dados. Os alunos selecionam e usam ferramentas digitais apropriadas de forma eficaz para planejar, criar, localizar e compartilhar conteúdo, e para colaborar, aplicando convenções e comportamentos acordados. Eles identificam sua pegada digital e reconhecem sua permanência.",translated,0.85,supportive,candidate,
EVID_AUSTRALIA_Q08_OC_AU_02_P0002_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q08,RESP_AUSTRALIA_Q08_20260912T140702Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-02,OC-AU-02__OC-AU-02.md,2,2,1,en,"select & use appropriate digital tools effectively to create, locate & communicate content, applying common conventions.","selecionar e usar ferramentas digitais apropriadas de forma eficaz para criar, localizar e comunicar conteúdo, aplicando convenções comuns.",translated,0.8,supportive,candidate,
EVID_AUSTRALIA_Q09_OC_AU_01_P0001_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q09,RESP_AUSTRALIA_Q09_20260912T140702Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,1,3,en,"By the end of Year 6 students explain how people design products, services and environments to meet the needs of communities, including sustainability.","Ao final do ano 6, os alunos explicam como as pessoas projetam produtos, serviços e ambientes para atender às necessidades das comunidades, incluindo a sustentabilidade.",translated,,supporting,candidate,
EVID_AUSTRALIA_Q09_OC_AU_02_P0004_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q09,RESP_AUSTRALIA_Q09_20260912T140702Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-02,OC-AU-02__OC-AU-02.md,4,4,7,en,"evaluate existing & student solutions against the design criteria, user stories & possible future impact & opportunities for enterprise.","avaliar soluções existentes e de estudantes em relação aos critérios de design, histórias de usuários e possíveis impactos futuros e oportunidades para empreendimentos.",translated,,supporting,candidate,
EVID_AUSTRALIA_Q10_OC_AU_01_P0002_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q10,RESP_AUSTRALIA_Q10_20260912T140702Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,2,2,OC-AU-01_p0002_c001,en,"By the end of Year 8 students explain how people design, innovate and produce products, services and environments for preferred futures. For each of the 4 prescribed technologies contexts students explain how the features of technologies impact on design decisions, and create designed solutions based on analysis of needs or opportunities. They create and adapt design ideas, processes and solutions, and justify their decisions against developed design criteria that include sustainability.","Ao final do Ano 8, os alunos explicam como as pessoas projetam, inovam e produzem produtos, serviços e ambientes para futuros preferidos. Para cada um dos 4 contextos de tecnologias prescritos, os alunos explicam como as características das tecnologias impactam nas decisões de design e criam soluções projetadas com base na análise de necessidades ou oportunidades. Eles criam e adaptam ideias de design, processos e soluções, e justificam suas decisões com base em critérios de design que incluem a sustentabilidade.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q10_OC_AU_02_P0001_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q10,RESP_AUSTRALIA_Q10_20260912T140702Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-02,OC-AU-02__OC-AU-02.md,1,1,OC-AU-02_p0001_c001,en,Students select design ideas against design criteria. They communicate design ideas using models and drawings including annotations and symbols.,"Os alunos selecionam ideias de design com base em critérios de design. Eles comunicam ideias de design usando modelos e desenhos, incluindo anotações e símbolos.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q11_OC_AU_01_P0003_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q11,RESP_AUSTRALIA_Q11_20260912T140702Z,Q11,C11,UNESCO_GCED_2015,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,3,3,1,en,"By the end of Year 10 students explain how people consider factors that impact on design decisions and the technologies used to design and produce products, services and environments for sustainable living.","Ao final do 10º ano, os alunos explicam como as pessoas consideram fatores que impactam as decisões de design e as tecnologias usadas para projetar e produzir produtos, serviços e ambientes para a vida sustentável.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q11_OC_AU_01_P0003_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q11,RESP_AUSTRALIA_Q11_20260912T140702Z,Q11,C11,UNESCO_GCED_2015,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,3,3,2,en,Students identify their digital footprint and recognise its permanence.,Os alunos identificam sua pegada digital e reconhecem sua permanência.,translated,,supportive,candidate,
EVID_AUSTRALIA_Q12_OC_AU_01_P0001_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q12,RESP_AUSTRALIA_Q12_20260912T140702Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,4,1,en,"By the end of Year 6 students develop and modify digital solutions, and define problems and evaluate solutions using user stories and design criteria. They process data and show how digital systems represent data. Students design algorithms involving complex branching and iteration and implement them as visual programs including variables. They securely access and use multiple digital systems and describe their components and how they interact to process and transmit data. Students select and use appropriate digital tools effectively to plan, create, locate and share content, and to collaborate, applying agreed conventions and behaviours. They identify their digital footprint and recognise its permanence.","Ao final do Year 6, os alunos desenvolvem e modificam soluções digitais, definem problemas e avaliam soluções usando histórias de usuários e critérios de design. Eles processam dados e mostram como os sistemas digitais representam dados. Os alunos projetam algoritmos envolvendo ramificações e iterações complexas e os implementam como programas visuais, incluindo variáveis. Eles acessam e usam com segurança múltiplos sistemas digitais e descrevem seus componentes e como interagem para processar e transmitir dados. Os alunos selecionam e usam ferramentas digitais apropriadas de forma eficaz para planejar, criar, localizar e compartilhar conteúdo, e para colaborar, aplicando convenções e comportamentos acordados. Eles identificam sua pegada digital e reconhecem sua permanência.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q12_OC_AU_01_P0001_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q12,RESP_AUSTRALIA_Q12_20260912T140702Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,4,2,en,"By the end of Year 8 students explain how people design, innovate and produce products, services and environments for preferred futures. For each of the 4 prescribed technologies contexts students explain how the features of technologies impact on design decisions, and create designed solutions based on analysis of needs or opportunities. Students create and adapt design ideas, processes and solutions, and justify their decisions against developed design criteria that include sustainability. They communicate design ideas and solutions to audiences using technical terms and graphical representation techniques, including using digital tools.","Ao final do Year 8, os alunos explicam como as pessoas projetam, inovam e produzem produtos, serviços e ambientes para futuros preferenciais. Para cada um dos 4 contextos de tecnologias prescritos, os alunos explicam como as características das tecnologias impactam nas decisões de design e criam soluções projetadas com base na análise de necessidades ou oportunidades. Os alunos criam e adaptam ideias de design, processos e soluções, e justificam suas decisões com critérios de design que incluem sustentabilidade. Eles comunicam ideias e soluções de design a audiências usando termos técnicos e técnicas de representação gráfica, incluindo o uso de ferramentas digitais.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q13_OC_AU_01_P0001_001,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q13,RESP_AUSTRALIA_Q13_20260912T140702Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,1,OC-AU-01_p0001_c001,en,"By the end of Year 10 students explain how people consider factors that impact on design decisions and the technologies used to design and produce products, services and environments for sustainable living.","Até o final do 10º ano, os alunos explicam como as pessoas consideram fatores que impactam nas decisões de design e as tecnologias usadas para projetar e produzir produtos, serviços e ambientes para uma vida sustentável.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q13_OC_AU_01_P0001_002,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q13,RESP_AUSTRALIA_Q13_20260912T140702Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-01,OC-AU-01__OC-AU-01.md,1,1,OC-AU-01_p0001_c001,en,"They process and represent data for different purposes, follow and describe simple algorithms involving branching and iteration, and implement them as visual programs.","Eles processam e representam dados para diferentes propósitos, seguem e descrevem algoritmos simples envolvendo ramificação e iteração, e os implementam como programas visuais.",translated,,supportive,candidate,
EVID_AUSTRALIA_Q13_OC_AU_02_P0001_003,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q13,RESP_AUSTRALIA_Q13_20260912T140702Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,australia,OC-AU-02,OC-AU-02__OC-AU-02.md,1,1,OC-AU-02_p0001_c001,en,identify and explore digital systems & their components for a purpose,identificar e explorar sistemas digitais e seus componentes para um propósito,translated,,supportive,candidate,
