evidence_id,run_id,question_run_id,response_id,question_id,category_id,framework,country,document_id,document_title,page_start,page_end,chunk_id,source_language,source_text,translated_text_pt,translation_status,semantic_score,evidence_classification,validation_status,review_notes
EVID_FINLANDIA_Q07_FI_001_P0002_002,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q07,RESP_FINLANDIA_Q07_20260912T142441Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,2,2,1,en,"The knowledge and skills as well as values, attitudes and will that promote these run throughout the whole curriculum. The school culture makes these values concrete.","O conhecimento e as habilidades, bem como os valores, atitudes e a vontade que promovem isso transcendem todo o currículo. A cultura escolar torna esses valores concretos.",translated,,supportive,candidate,
EVID_FINLANDIA_Q07_FI_001_P0002_003,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q07,RESP_FINLANDIA_Q07_20260912T142441Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,2,2,2,en,"It promotes participation and democracy, promotes equity and equality, takes responsibility for the environment and focuses on a sustainable future.","Promove a participação e a democracia, promove a equidade e a igualdade, assume a responsabilidade pelo meio ambiente e foca em um futuro sustentável.",translated,,supportive,candidate,
EVID_FINLANDIA_Q08_FI_001_P0002_001,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q08,RESP_FINLANDIA_Q08_20260912T142441Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,2,2,1,en,The school culture makes these values concrete. It is developed through common principles that are defined in the core curriculum. The aim is a school that functions as a learning community that • takes care of the safety and wellbeing of each and every member of the community • systematically promotes versatile working approaches as well as cooperation and interaction • is aware of different languages and sees culture as a richness • promotes participation and democracy • promotes equity and equality • takes responsibility for the environment and focuses on a sustainable future.,"A cultura escolar torna esses valores concretos. Ela é desenvolvida por meio de princípios comuns que são definidos no currículo básico. O objetivo é uma escola que funcione como uma comunidade de aprendizagem que • cuida da segurança e bem-estar de cada membro da comunidade • promove sistematicamente abordagens de trabalho versáteis, bem como cooperação e interação • está ciente das diferentes línguas e vê a cultura como uma riqueza • promove participação e democracia • promove equidade e igualdade • assume responsabilidade pelo meio ambiente e foca em um futuro sustentável.",translated,,supporting,candidate,
EVID_FINLANDIA_Q08_FI_001_P0003_002,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q08,RESP_FINLANDIA_Q08_20260912T142441Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,3,3,2,en,"Every pupil is unique and has the right to high-quality education. Pupils are heard, valued and encouraged.","Cada aluno é único e tem o direito a uma educação de alta qualidade. Os alunos são ouvidos, valorizados e incentivados.",translated,,supporting,candidate,
EVID_FINLANDIA_Q09_FI_001_P0001_001,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q09,RESP_FINLANDIA_Q09_20260912T142441Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,1,2,1,en,Multidisciplinary learning modules are tools for integrating learning and for increasing the dialogue between different subjects. For the first time it is compulsory for the schools to organise one such module at least once every school year.,"Os módulos de aprendizagem multidisciplinares são ferramentas para integrar o aprendizado e aumentar o diálogo entre diferentes disciplinas. Pela primeira vez, é obrigatório que as escolas organizem pelo menos um desses módulos a cada ano letivo.",translated,,supporting,candidate,
EVID_FINLANDIA_Q09_FI_001_P0002_002,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q09,RESP_FINLANDIA_Q09_20260912T142441Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,2,3,2,en,The aim is that pupils will understand the relationship and interdependencies between different learning contents and be able to combine the knowledge and skills provided by different subjects to form meaningful wholes.,O objetivo é que os alunos compreendam a relação e as interdependências entre diferentes conteúdos de aprendizagem e sejam capazes de combinar os conhecimentos e habilidades fornecidos por diferentes disciplinas para formar totalidades significativas.,translated,,supporting,candidate,
EVID_FINLANDIA_Q10_FI_001_P0001_001,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q10,RESP_FINLANDIA_Q10_20260912T142441Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,1,2,FI_001_p0001_c001,pt,"A aprendizagem ativa dos alunos, a significância, a alegria de aprender e as culturas escolares que promovem a interação enriquecedora entre alunos e professores estão no cerne do novo currículo.","A aprendizagem ativa dos alunos, a significância, a alegria de aprender e as culturas escolares que promovem a interação enriquecedora entre alunos e professores estão no cerne do novo currículo.",not_needed,,strong,candidate,
EVID_FINLANDIA_Q10_FI_001_P0002_002,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q10,RESP_FINLANDIA_Q10_20260912T142441Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,2,3,1,pt,Módulos de aprendizagem multidisciplinares são ferramentas para integrar a aprendizagem e aumentar o diálogo entre diferentes disciplinas. É obrigatório que as escolas organizem pelo menos um módulo desse tipo a cada ano letivo.,Módulos de aprendizagem multidisciplinares são ferramentas para integrar a aprendizagem e aumentar o diálogo entre diferentes disciplinas. É obrigatório que as escolas organizem pelo menos um módulo desse tipo a cada ano letivo.,not_needed,,strong,candidate,
EVID_FINLANDIA_Q10_FI_001_P0003_003,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q10,RESP_FINLANDIA_Q10_20260912T142441Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,3,4,2,pt,"A escola deve promover a participação e a democracia, onde todos os membros devem levar em conta os pensamentos e necessidades uns dos outros.","A escola deve promover a participação e a democracia, onde todos os membros devem levar em conta os pensamentos e necessidades uns dos outros.",not_needed,,strong,candidate,
EVID_FINLANDIA_Q11_FI_001_P0001_001,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q11,RESP_FINLANDIA_Q11_20260912T142441Z,Q11,C11,UNESCO_GCED_2015,finlandia,FI_001,FI_001__FI_001.md,1,2,1,fi,"• promotes participation and democracy
• promotes equity and equality
• takes responsibility for the environment and focuses on a sustainable future","• promove a participação e a democracia
• promove a equidade e igualdade
• assume a responsabilidade pelo meio ambiente e foca em um futuro sustentável",translated,1.0,direct_support,candidate,
EVID_FINLANDIA_Q12_FI_001_P0001_001,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q12,RESP_FINLANDIA_Q12_20260912T142441Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,1,1,FI_001_p0001_c001,en,Multidisciplinary learning modules are tools for integrating learning and for increasing the dialogue between different subjects. For the first time it is compulsory for the schools to organise one such module at least once every school year. The core curriculum obliges the schools to plan and implement these in cooperation between different subjects and involving pupils in their planning.,"Os módulos de aprendizagem multidisciplinares são ferramentas para integrar a aprendizagem e aumentar o diálogo entre diferentes disciplinas. Pela primeira vez, é obrigatório que as escolas organizem pelo menos um desses módulos a cada ano escolar. O currículo básico obriga as escolas a planejar e implementar esses módulos em cooperação entre diferentes disciplinas e envolvendo os alunos em seu planejamento.",translated,,supporting,candidate,
EVID_FINLANDIA_Q12_FI_001_P0003_002,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q12,RESP_FINLANDIA_Q12_20260912T142441Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,3,3,2,en,"The core curriculum describes seven transversal competence areas. These epitomise the aims of education and reflect the competences needed in all spheres of life. Competence is constructed of knowledge, skills, values and will. The transversal competences are • thinking and learning-to-learn • cultural competence, interaction and expression • taking care of oneself, managing daily life • multiliteracy • ICT competence • working life competence and entrepreneurship • participation, involvement and building a sustainable future.","O currículo básico descreve sete áreas de competência transversal. Estas epitomizam os objetivos da educação e refletem as competências necessárias em todas as esferas da vida. A competência é construída de conhecimento, habilidades, valores e vontade. As competências transversais são • pensar e aprender a aprender • competência cultural, interação e expressão • cuidar de si mesmo, gerenciar a vida cotidiana • multiliteracia • competência em TIC • competência para a vida profissional e empreendedorismo • participação, envolvimento e construção de um futuro sustentável.",translated,,supporting,candidate,
EVID_FINLANDIA_Q13_FI_001_P0001_001,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q13,RESP_FINLANDIA_Q13_20260912T142441Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,1,1,0,en,"The transversal competences are • thinking and learning-to-learn • cultural competence, interaction and expression • taking care of oneself, managing daily life • multiliteracy • ICT competence • working life competence and entrepreneurship • participation, involvement and building a sustainable future.","As competências transversais são • pensamento e aprendizagem • competência cultural, interação e expressão • cuidar de si mesmo, gerenciar a vida diária • multiliteracia • competência em TIC • competência para a vida profissional e empreendedorismo • participação, envolvimento e construção de um futuro sustentável.",translated,,core,candidate,
EVID_FINLANDIA_Q13_FI_001_P0002_002,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q13,RESP_FINLANDIA_Q13_20260912T142441Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,FI_001,FI_001__FI_001.md,2,2,1,en,"The school must take these changes into account, not just by reacting to change but also by taking a proactive role in building the future. The active involvement of pupils, meaningfulness, joy of learning and school cultures that promote enriching interaction between pupils and teachers are at the core of the new curriculum.","A escola deve levar em conta essas mudanças, não apenas reagindo a elas, mas também assumindo um papel proativo na construção do futuro. O envolvimento ativo dos alunos, o sentido de significado, a alegria de aprender e culturas escolares que promovem uma interação enriquecedora entre alunos e professores estão no cerne do novo currículo.",translated,,core,candidate,
