evidence_id,run_id,question_run_id,response_id,question_id,category_id,framework,country,document_id,document_title,page_start,page_end,chunk_id,source_language,source_text,translated_text_pt,translation_status,semantic_score,evidence_classification,validation_status,review_notes
EVID_CHINA_Q05_AS_CN_01_P0012_004,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q05,RESP_CHINA_Q05_20260912T141700Z,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,12,12,AS-CN-01_p0012_c001,chinese,"4. 信息社会责任
信息社会责任是指个体在信息社会中理解并承担与信息相关的伦理和法律责任，遵守与信息使用相关的法律法规，保持对信息安全的敏感度，回馈社会并促进社区信息共享。具备信息社会责任的学生，能够在信息技术的使用中自觉遵循社会道德，重视信息传播的负面影响，积极参与信息社会的改善。","4. Responsabilidade social da informação
A responsabilidade social da informação refere-se à compreensão e aceitação pelo indivíduo das responsabilidades éticas e legais relacionadas à informação na sociedade da informação, respeitando as leis e regulamentos relacionados ao uso da informação, mantendo a sensibilidade em relação à segurança da informação, e contribuindo para a sociedade e promovendo a partilha de informações na comunidade. Estudantes com responsabilidade social da informação são capazes de seguir conscientemente normas éticas na utilização da tecnologia da informação, valorizando os impactos negativos da disseminação de informações e participando ativamente da melhoria da sociedade da informação.",translated,,primary,candidate,
EVID_CHINA_Q06_AS_CN_01_P0001_001,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q06,RESP_CHINA_Q06_20260912T141700Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,1,1,2,chi_sim,提高数字化合作与探究的能力，发扬创新精神。,"Aumentar a capacidade de colaboração digital e exploração, promovendo o espírito inovador.",translated,,supporting,candidate,
EVID_CHINA_Q06_AS_CN_01_P0014_002,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q06,RESP_CHINA_Q06_20260912T141700Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,14,14,6,chi_sim,在数字化学习环境中开展探究活动，得出探究结果。,"Conduzir atividades de exploração em um ambiente de aprendizagem digital, resultando em conclusões de pesquisa.",translated,,supporting,candidate,
EVID_CHINA_Q06_AS_CN_01_P0071_003,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q06,RESP_CHINA_Q06_20260912T141700Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,71,71,6,chi_sim,通过线上气象数据分析，学生可以提高分析汇总数据的能力。,"Através da análise de dados meteorológicos online, os alunos podem melhorar a capacidade de analisar e resumir dados.",translated,,supporting,candidate,
EVID_CHINA_Q07_AS_CN_01_P0047_001,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q07,RESP_CHINA_Q07_20260912T141700Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,47,47,5,zh,通过分析典型案例，了解人工智能带来的伦理与安全挑战，增强自我判断意识和责任感，做到与人工智能良好共处。,"Através da análise de casos típicos, entender os desafios éticos e de segurança trazidos pela inteligência artificial, aumentar a consciência de julgamento e responsabilidade, para conviver bem com a inteligência artificial.",translated,0.0,relevant,candidate,
EVID_CHINA_Q07_AS_CN_01_P0053_002,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q07,RESP_CHINA_Q07_20260912T141700Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,53,53,4,zh,认识到智慧社会是集成了多种具有人工智能基础设施和服务的智能生态系统的新型社会形态，认识到为保障智慧社会的安全发展自主可挖技术的必要性。,"Reconhecer que a sociedade inteligente é uma nova forma social integrada por um ecossistema inteligente com várias infraestruturas e serviços baseados em inteligência artificial, entendendo a necessidade de tecnologias autônomas para garantir um desenvolvimento seguro da sociedade inteligente.",translated,0.0,relevant,candidate,
EVID_CHINA_Q08_AS_CN_01_P0013_001,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q08,RESP_CHINA_Q08_20260912T141700Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,13,13,0,zh,知识学习与学生经验、现实生活、社会实践之间的联系，注重真实情境的创设，增强学生认识真实世界、解决真实问题的能力。,"A ligação entre o aprendizado do conhecimento e a experiência dos alunos, a vida real e a prática social, focando na criação de situações reais, melhora a capacidade dos alunos de reconhecer o mundo real e resolver problemas reais.",translated,,support,candidate,
EVID_CHINA_Q08_AS_CN_01_P0067_002,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q08,RESP_CHINA_Q08_20260912T141700Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,67,68,1,zh,具有较强的数据安全意识，能预防个人及他人隐私的测露。,"Possuir uma forte consciência de segurança de dados, capaz de prevenir a exposição da privacidade própria e de outros.",translated,,support,candidate,
EVID_CHINA_Q08_AS_CN_02_P0003_003,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q08,RESP_CHINA_Q08_20260912T141700Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-02,AS-CN-02__AS-CN-02.md,3,3,6,zh,优化学校育人蓝图。当今世界科技进步日新月异，网络新媒体迅速普及，...,"Otimizar o plano educacional da escola. O progresso da tecnologia no mundo atual é super rápido, com a rápida popularização de novas mídias online,...",translated,,support,candidate,
EVID_CHINA_Q09_AS_CN_01_P0013_001,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q09,RESP_CHINA_Q09_20260912T141700Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,13,13,AS-CN-01_p0013_c001,zh,信息社会责任是指个体在信息社会中的文化修养、道德规范和行为自律等方面应承担的责任。具备信息社会责任的学生，能理解信息科技给人们学习、生活和工作带来的各种影响，具有自我保护意识和能力。,"A responsabilidade social da informação refere-se às responsabilidades que os indivíduos devem assumir em relação à educação cultural, normas éticas e autocontrole na sociedade da informação. Estudantes que possuem responsabilidade social na informação conseguem entender as várias influências da tecnologia da informação na aprendizagem, vida e trabalho das pessoas, e têm consciência e capacidade de se proteger.",translated,,support,candidate,
EVID_CHINA_Q09_AS_CN_01_P0014_002,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q09,RESP_CHINA_Q09_20260912T141700Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,14,14,AS-CN-01_p0014_c001,zh,能遵循信息科技领域的伦理道德规范，明确科技活动中应遵循的价值观念、道德责任和行为准则。,"Conseguem seguir as normas éticas e morais no campo das tecnologias da informação, definindo claramente os valores, responsabilidades éticas e normas de comportamento que devem ser seguidas nas atividades tecnológicas.",translated,,support,candidate,
EVID_CHINA_Q09_AS_CN_01_P0010_003,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q09,RESP_CHINA_Q09_20260912T141700Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,10,10,AS-CN-01_p0010_c001,zh,多元化数字资源，提高学生的学习参与度。支持学生在数字化学习环境下进行自我规划、自我管理和自我评价，鼓励“做中学”“用中学”“创中学”，凸显学生的主体性。,"Recursos digitais diversificados, aumentando a participação dos alunos no aprendizado. Apoiar os alunos em sua auto-planejamento, auto-gestão e auto-avaliação em um ambiente de aprendizado digital; incentivar 'aprender fazendo', 'usar enquanto aprende' e 'criar enquanto aprende', destacando a主体idade dos alunos.",translated,,support,candidate,
EVID_CHINA_Q11_AS_CN_01_P0012_001,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q11,RESP_CHINA_Q11_20260912T141700Z,Q11,C11,UNESCO_GCED_2015,china,AS-CN-01,AS-CN-01__AS-CN-01.md,12,12,5,zh,信息意识是指个体对信息的敏感度和对信息价值的判断力。具备信息意识的学生，具有一定的信息感知力，熟悉信息及其呈现与传递方式，善于利用信息科技交流和分享信息、开展协同创新;能根据解决问题的需要，评估数据来源，辩别数据的可靠性和时效性，具有较强的数据安全意识; 具有寻找有效数字平台与资源解决问题的意愿，能合理利用信息真诚友善地进行表达;崇尚科学精神、原创精神，具有将创新理念融入自身学习、生活的意识; 具有自主动手解决问题、掌握核心技术的意识;能有意识地保护个人及他人隐私，依据法律法规合理应用信息，具有尊法学法守法用法意识。,"A consciência da informação é a sensibilidade do indivíduo em relação à informação e sua capacidade de avaliação do valor da informação. Estudantes com consciência da informação têm certa percepção da informação, estão familiarizados com suas formas de apresentação e transmissão, e são hábeis em utilizar tecnologia da informação para comunicar e compartilhar informações, realizando inovações colaborativas; podem avaliar fontes de dados conforme a necessidade de resolução de problemas, distinguindo a confiabilidade e atualidade dos dados, e têm forte consciência de segurança de dados; possuem disposição para encontrar plataformas e recursos digitais eficazes para resolver problemas, podendo utilizar a informação de forma amigável e sincera; prezam o espírito científico e a originalidade, integrando ideias inovadoras em sua aprendizagem e vida; têm consciência de resolução proativa de problemas e domínio de tecnologias essenciais; e são capazes de proteger a privacidade pessoal e alheia, aplicando a informação de acordo com as leis.",translated,,curricular_element,candidate,
EVID_CHINA_Q11_AS_CN_01_P0012_002,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q11,RESP_CHINA_Q11_20260912T141700Z,Q11,C11,UNESCO_GCED_2015,china,AS-CN-01,AS-CN-01__AS-CN-01.md,12,12,5,zh,计算思维是指个体运用计算机科学领域的思想方法，在问题解决过程中涉及的抽象、分解、建模、算法设计等思维活动。,"O pensamento computacional refere-se à aplicação dos métodos do campo da ciência da computação por indivíduos, abrangendo atividades de abstração, decomposição, modelagem e design de algoritmos durante o processo de resolução de problemas.",translated,,curricular_element,candidate,
EVID_CHINA_Q11_AS_CN_01_P0013_003,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q11,RESP_CHINA_Q11_20260912T141700Z,Q11,C11,UNESCO_GCED_2015,china,AS-CN-01,AS-CN-01__AS-CN-01.md,13,13,5,zh,数字化学习与创新是指个体在日常学习和生活中通过选用合适的数字设备、平台和资源，有效地管理学习过程与学习资源，开展探究性学习，创造性地解决问题。,"A aprendizagem digital e inovação referem-se à capacidade do indivíduo de selecionar dispositivos digitais, plataformas e recursos adequados no cotidiano de aprendizado e vida, gerenciando efetivamente os processos e recursos de aprendizagem, engajando-se em estudos exploratórios e resolvendo problemas de forma criativa.",translated,,curricular_element,candidate,
EVID_CHINA_Q11_AS_CN_01_P0013_004,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q11,RESP_CHINA_Q11_20260912T141700Z,Q11,C11,UNESCO_GCED_2015,china,AS-CN-01,AS-CN-01__AS-CN-01.md,13,13,5,zh,信息社会责任是指个体在信息社会中的文化修养、道德规范和行为自律等方面应承担的责任。,"A responsabilidade social da informação refere-se às responsabilidades que indivíduos devem assumir em relação à cultura, normas éticas e autorregulação na sociedade da informação.",translated,,curricular_element,candidate,
EVID_CHINA_Q12_AS_CN_01_P0054_001,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q12,RESP_CHINA_Q12_20260912T141700Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,54,54,0,zh,推动以学生为主体的学习方式创新，要注重把握数字化学习的特点，合理利用数字化平台、工具和资源，运用线上实验、模拟、仿真等方式，引导学生自主学习、合作学习。,"Impulsionar inovações nas formas de aprendizagem centradas nos alunos, focando nas características da aprendizagem digital, utilizando corretamente plataformas digitais, ferramentas e recursos e aplicando experimentos online, simulações e modelagens para guiar os alunos na aprendizagem autônoma e colaborativa.",translated,,support,candidate,
EVID_CHINA_Q12_AS_CN_01_P0055_002,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q12,RESP_CHINA_Q12_20260912T141700Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,55,55,1,zh,要注重学生的数字生活经验，帮助学生认识信息科技的价值和作用。,"Deve-se prestar atenção à experiência digital dos alunos, ajudando-os a reconhecer o valor e o papel da tecnologia da informação.",translated,,support,candidate,
EVID_CHINA_Q13_AS_CN_01_P0034_001,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q13,RESP_CHINA_Q13_20260912T141700Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,34,34,AS-CN-01_p0034_c001,zh,学生能体验在线进行信息搜索、信息整合、信息加工的过程，体验线上线下学习的不同方式，初步总结自己在线学习经验，并能与同伴分享在线学习体会。,"Os alunos podem experimentar o processo de busca, integração e processamento de informações online, experimentar as diferentes maneiras de aprender online e offline, resumir suas experiências de aprendizado online e compartilhar essas experiências com colegas.",translated,,competência,candidate,
EVID_CHINA_Q13_AS_CN_01_P0010_002,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q13,RESP_CHINA_Q13_20260912T141700Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,10,10,1,zh,鼓励学生在数字化学习环境下进行自我规划、自我管理和自我评价，鼓励“做中学”“用中学”“创中学”，凸显学生的主体性。,"Incentivar os alunos a se auto-planejarem, auto-gerenciarem e se auto-avaliarem em um ambiente de aprendizagem digital, promovendo 'aprender fazendo', 'usar para aprender' e 'criar para aprender', destacando a centralidade do aluno.",translated,,competência,candidate,
EVID_CHINA_Q13_AS_CN_01_P0054_003,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q13,RESP_CHINA_Q13_20260912T141700Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,54,54,2,zh,教学要以落实立德树人根本任务为导向，以培养学生数字素养与技能为目标。,"O ensino deve ser orientado para a implementação da tarefa fundamental de cultivar virtudes e formar pessoas, com o objetivo de desenvolver a alfabetização digital e as habilidades dos alunos.",translated,,conceito,candidate,
EVID_CHINA_Q02_AS_CN_01_P0039_001,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q02,RESP_CHINA_Q02_20260912T141700Z,Q02,C02,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,39,39,1,zh,"过程与控制的教学要从生活场景出发，引导学生学会识别系统特征，分
析系统构成，设计计算过程，并通过实验加以验证。","O ensino de processos e controle deve partir de cenários da vida real, orientando os estudantes a reconhecer características de sistemas, analisar sua composição, projetar processos de cálculo e validar isso através de experimentos.",translated,,curricular_integration,candidate,recovered_from_embedded_json
EVID_CHINA_Q02_AS_CN_01_P0009_002,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q02,RESP_CHINA_Q02_20260912T141700Z,Q02,C02,COMPUTING_AND_DIGITAL_EDUCATION,china,AS-CN-01,AS-CN-01__AS-CN-01.md,9,10,2,zh,倡导真实性学习。创新教学方式，以真实问题或项目驱动，引导学生经历原理运用过程、计算思维过程和数字化工具应用过程，建构知识，提升问题解决能力。,"Promover o aprendizado autêntico. Inovar a abordagem de ensino, utilizando problemas reais ou projetos como motores, guiando os alunos através dos processos de aplicação de princípios, de pensamento computacional e de ferramentas digitais para construir conhecimento e melhorar a capacidade de resolução de problemas.",translated,,curricular_integration,candidate,recovered_from_embedded_json
