evidence_id,run_id,question_run_id,response_id,question_id,category_id,framework,country,document_id,document_title,page_start,page_end,chunk_id,source_language,source_text,translated_text_pt,translation_status,semantic_score,evidence_classification,validation_status,review_notes
EVID_CHILE_Q06_CL_002_P0386_002,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q06,RESP_CHILE_Q06_20260912T141439Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_002,CL_002__CL_002.md,386,388,CL_002_p0386_c001,es,"Se espera que los y las estudiantes sean capaces de: 1. Identificar oportunidades o necesidades personales, grupales o locales que impliquen la creación de un producto tecnológico, reflexionando acerca de sus posibles aportes. 2. Diseñar y crear un producto tecnológico que atienda a la oportunidad o necesidad establecida, respetando criterios de eficiencia y sustentabilidad y utilizando herramientas TIC en distintas etapas del proceso.","Espera-se que os estudantes sejam capazes de: 1. Identificar oportunidades ou necessidades pessoais, grupais ou locais que impliquem a criação de um produto tecnológico, refletindo sobre suas possíveis contribuições. 2. Projetar e criar um produto tecnológico que atenda à oportunidade ou necessidade estabelecida, respeitando critérios de eficiência e sustentabilidade e utilizando ferramentas TIC em diferentes etapas do processo.",translated,,supportive,candidate,
EVID_CHILE_Q07_CL_002_P0389_001,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q07,RESP_CHILE_Q07_20260912T141439Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_002,CL_002__CL_002.md,389,392,1,es,"Evaluar las propuestas de soluciones que apunten a resolver necesidades de reducción de efectos perjudiciales relacionados con el uso de recursos energéticos y materiales, considerando aspectos o dilemas éticos, legales, económicos, ambientales y sociales.","Avaliar as propostas de soluções que visem resolver necessidades de redução de efeitos prejudiciais relacionados ao uso de recursos energéticos e materiais, considerando aspectos ou dilemas éticos, legais, econômicos, ambientais e sociais.",translated,,supportive,candidate,
EVID_CHILE_Q07_CL_001_P0010_002,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q07,RESP_CHILE_Q07_20260912T141439Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_001,CL_001__CL_001.md,10,12,1,es,"La alfabetización digital apunta a la resolución de problemas en el marco de la cultura digital que caracteriza al siglo XXI, aprovechando las herramientas que nos dan la programación, el pensamiento computacional, la robótica e internet, entre otros, para crear contenidos digitales, informarnos y vincularnos con los demás.","A alfabetização digital visa à resolução de problemas no contexto da cultura digital que caracteriza o século XXI, aproveitando as ferramentas que nos dão a programação, o pensamento computacional, a robótica e a internet, entre outros, para criar conteúdos digitais, informar e conectar-nos com os outros.",translated,,supportive,candidate,
EVID_CHILE_Q08_CL_001_P0011_001,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q08,RESP_CHILE_Q08_20260912T141439Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_001,CL_001__CL_001,11,11,6,es,"La colaboración implica, a su vez, actitudes clave para el aprendizaje en el siglo XXI, como la responsabilidad, la perseverancia, la apertura de mente hacia lo distinto, la aceptación y valoración de las diferencias, la autoestima.","A colaboração implica, por sua vez, atitudes-chave para a aprendizagem no século XXI, como responsabilidade, perseverança, abertura para o diferente, aceitação e valorização das diferenças, autoestima.",translated,,relevant,candidate,
EVID_CHILE_Q08_CL_001_P0011_002,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q08,RESP_CHILE_Q08_20260912T141439Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_001,CL_001__CL_001,11,11,6,es,Desarrollo de la alfabetización digital. Aprender a utilizar la tecnología como herramienta de trabajo implica dominar las posibilidades que ofrece y darle un uso creativo e innovador.,Desenvolvimento da alfabetização digital. Aprender a usar a tecnologia como ferramenta de trabalho implica dominar as possibilidades que ela oferece e dar-lhe um uso criativo e inovador.,translated,,relevant,candidate,
EVID_CHILE_Q09_CL_003_P0059_001,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q09,RESP_CHILE_Q09_20260912T141439Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_003,CL_003__CL_003.md,59,59,2,es,"Las habilidades de alfabetización digital y de uso de tecnologías que se promueven en las Bases Curriculares de 3° y 4° medio, como parte de las habilidades para el siglo XXI, son fundamentales para generar instancias de colaboración, comunicación, creación e innovación en los estudiantes mediante el uso de TIC.","As habilidades de alfabetização digital e de uso de tecnologias que são promovidas nas Bases Curriculares de 3° e 4° médio, como parte das habilidades para o século XXI, são fundamentais para gerar instâncias de colaboração, comunicação, criação e inovação nos estudantes mediante o uso de TIC.",translated,,supporting,candidate,
EVID_CHILE_Q09_CL_003_P0057_002,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q09,RESP_CHILE_Q09_20260912T141439Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_003,CL_003__CL_003.md,57,57,3,es,"Toda asignatura ofrece oportunidades para que los estudiantes aborden problemas vinculados a su vida cotidiana. El aprendizaje basado en proyectos promueve que los estudiantes se organicen, durante un periodo extendido de tiempo, en torno a un objetivo basado en una pregunta compleja, problema, desafío o necesidad –normalmente surgida desde sus propias inquietudes– que pueden abordar desde diferentes perspectivas y áreas del conocimiento, fomentando la interdisciplinariedad.","Toda disciplina oferece oportunidades para que os estudantes abordem problemas vinculados à sua vida cotidiana. O aprendizado baseado em projetos promove que os estudantes se organizem, durante um período prolongado de tempo, em torno de um objetivo baseado em uma questão complexa, problema, desafio ou necessidade — normalmente surgida de suas próprias inquietudes — que podem abordar sob diferentes perspectivas e áreas do conhecimento, fomentando a interdisciplinalidade.",translated,,supporting,candidate,
EVID_CHILE_Q10_CL_003_P0028_001,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q10,RESP_CHILE_Q10_20260912T141439Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_003,CL_003__CL_003.md,28,28,1,es,"El pensamiento crítico permite discriminar entre informaciones, declaraciones o argumentos, evaluando su contenido y pertinencia. Favorece el pensamiento sistémico y pone en juego métodos de razonamiento orientados a la solución de un problema y la formulación de preguntas estratégicas para ello.","O pensamento crítico permite discriminar entre informações, declarações ou argumentos, avaliando seu conteúdo e pertinência. Favorece o pensamento sistêmico e coloca em jogo métodos de raciocínio voltados para a solução de um problema e a formulação de perguntas estratégicas para isso.",translated,,supportive,candidate,
EVID_CHILE_Q10_CL_003_P0143_002,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q10,RESP_CHILE_Q10_20260912T141439Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_003,CL_003__CL_003.md,143,143,4,es,"El aprendizaje basado en proyectos promueve que los estudiantes se organicen, durante un periodo extendido de tiempo, en torno a un objetivo basado en una pregunta compleja, problema, desafío o necesidad —normalmente surgida desde sus propias inquietudes— que pueden abordar desde diferentes perspectivas y áreas del conocimiento, fomentando la interdisciplinariedad.","A aprendizagem baseada em projetos promove que os estudantes se organizem, durante um período estendido de tempo, em torno de um objetivo baseado em uma pergunta complexa, problema, desafio ou necessidade —normalmente surgida de suas próprias inquietações— que podem abordar de diferentes perspectivas e áreas do conhecimento, fomentando a interdisciplinaridade.",translated,,supportive,candidate,
EVID_CHILE_Q10_CL_003_P0069_003,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q10,RESP_CHILE_Q10_20260912T141439Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_003,CL_003__CL_003.md,69,69,7,es,"Las habilidades de alfabetización digital y de uso de tecnologías que se promueven en las Bases Curriculares de 3° y 4° medio, como parte de las habilidades para el siglo XXI, son fundamentales para generar instancias de colaboración, comunicación, creación e innovación en los estudiantes mediante el uso de TIC.","As habilidades de alfabetização digital e de uso de tecnologias que são promovidas nas Bases Curriculares de 3° e 4° médio, como parte das habilidades para o século XXI, são fundamentais para gerar instâncias de colaboração, comunicação, criação e inovação nos estudantes por meio do uso de TIC.",translated,,supportive,candidate,
EVID_CHILE_Q11_CL_004_P0278_001,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q11,RESP_CHILE_Q11_20260912T141439Z,Q11,C11,UNESCO_GCED_2015,chile,CL_004,CL_004__CL_004.md,278,279,CL_004_p0278_c001,es,"El trabajo conjunto de estas disciplinas permite al alumno desarrollar conocimientos, habilidades y actitudes necesarias para comprender la compleja realidad social contemporánea y su devenir, para desenvolverse como un ciudadano capaz de actuar responsable y críticamente en la sociedad, y para enfrentar los desafíos del mundo globalizado.","O trabalho conjunto dessas disciplinas permite ao aluno desenvolver conhecimentos, habilidades e atitudes necessárias para compreender a complexa realidade social contemporânea e seu desenvolvimento, para se desenrolar como um cidadão capaz de agir de forma responsável e crítica na sociedade e para enfrentar os desafios do mundo globalizado.",translated,,curricular,candidate,
EVID_CHILE_Q11_CL_004_P0278_002,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q11,RESP_CHILE_Q11_20260912T141439Z,Q11,C11,UNESCO_GCED_2015,chile,CL_004,CL_004__CL_004.md,278,279,1,es,"Saber quién es, conocer su comunidad y consolidar los lazos con ella son elementos fundamentales para el desarrollo integral de un niño. Ahí radica la base que permite a los alumnos comprender su cultura, apropiarse de ella y participar en su construcción.","Saber quem é, conhecer sua comunidade e consolidar os laços com ela são elementos fundamentais para o desenvolvimento integral de uma criança. Aí radica a base que permite aos alunos compreender sua cultura, apropriar-se dela e participar de sua construção.",translated,,curricular,candidate,
EVID_CHILE_Q11_CL_002_P0190_003,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q11,RESP_CHILE_Q11_20260912T141439Z,Q11,C11,UNESCO_GCED_2015,chile,CL_002,CL_002__CL_002.md,190,191,2,es,Conocer la importancia de la problemática ambiental global y desarrollar actitudes favorables a la conservación del entorno natural.,Conhecer a importância da problemática ambiental global e desenvolver atitudes favoráveis à conservação do ambiente natural.,translated,,curricular,candidate,
EVID_CHILE_Q12_CL_002_P0344_001,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q12,RESP_CHILE_Q12_20260912T141439Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_002,Bases Curriculares 2015   |    7° básico a 2° medio   |   Orientação,344,344,6,es,"Incorporación de tecnologías actualizadas Se considera importante propiciar la incorporación de herramientas y procedimientos tecnológicos para elaborar trabajos de arte y otras producciones propias de la cultura visual y de los intereses, inquietudes e ideas de alumnas y alumnos.","Incorporação de tecnologias atualizadas. Considera-se importante facilitar a incorporação de ferramentas e procedimentos tecnológicos para elaborar trabalhos de arte e outras produções próprias da cultura visual e dos interesses, inquietudes e ideias das alunas e alunos.",translated,,supporting,candidate,
EVID_CHILE_Q12_CL_002_P0344_002,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q12,RESP_CHILE_Q12_20260912T141439Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_002,Bases Curriculares 2015   |    7° básico a 2° medio   |   Orientação,344,344,6,es,"Al incorporar las TIC en el aula, es necesario tener en cuenta el respeto y resguardo de las consideraciones éticas, como el cuidado personal y el respeto por el otro, la explicitación de las fuentes de las que se obtiene la información, y el respeto de las normas de uso y de las sugerencias de seguridad en espacios virtuales.","Ao incorporar as TIC na sala de aula, é necessário ter em consideração o respeito e a proteção das considerações éticas, como o cuidado pessoal e o respeito pelo outro, a explicitación das fontes das quais é obtida a informação, e o respeito pelas normas de uso e sugestões de segurança em espaços virtuais.",translated,,supporting,candidate,
EVID_CHILE_Q13_CL_002_P0310_001,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q13,RESP_CHILE_Q13_20260912T141439Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_002,Bases Curriculares 2015   |    7° básico a 2° medio   |   Música,310,312,1,es,"Comunicar sentimientos, sensaciones e ideas al escuchar manifestaciones y obras musicales de Chile y el mundo presentes en la tradición oral, escrita y popular, integrando sus conocimientos en expresiones verbales, visuales, sonoras y corporales.","Comunicar sentimentos, sensações e ideias ao ouvir manifestações e obras musicais do Chile e do mundo presentes na tradição oral, escrita e popular, integrando seus conhecimentos em expressões verbais, visuais, sonoras e corporais.",translated,,supporting,candidate,
EVID_CHILE_Q13_CL_002_P0310_002,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q13,RESP_CHILE_Q13_20260912T141439Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_002,Bases Curriculares 2015   |    7° básico a 2° medio   |   Música,310,312,2,es,"Valorar críticamente manifestaciones y obras musicales de Chile y el mundo presentes en la tradición oral, escrita y popular, comunicando sus fundamentos mediante medios verbales, visuales, sonoros y corporales.","Valorar criticamente manifestações e obras musicais do Chile e do mundo presentes na tradição oral, escrita e popular, comunicando seus fundamentos por meio de meios verbais, visuais, sonoros e corporais.",translated,,supporting,candidate,
EVID_CHILE_Q13_CL_002_P0310_003,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q13,RESP_CHILE_Q13_20260912T141439Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,chile,CL_002,Bases Curriculares 2015   |    7° básico a 2° medio   |   Música,310,312,3,es,"Identificar conscientemente los elementos del lenguaje musical y los procedimientos compositivos evidentes en la música escuchada, interpretada y creada.","Identificar conscientemente os elementos da linguagem musical e os procedimentos compositivos evidentes na música ouvida, interpretada e criada.",translated,,supporting,candidate,
