evidence_id,run_id,question_run_id,response_id,question_id,category_id,framework,country,document_id,document_title,page_start,page_end,chunk_id,source_language,source_text,translated_text_pt,translation_status,semantic_score,evidence_classification,validation_status,review_notes
EVID_URUGUAI_Q06_UY_001_P0135_001,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q06,RESP_URUGUAI_Q06_20260912T145323Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_001,UY_001__UY_001.md,135,135,UY_001_p0135_c001,es,• fomentar el trabajo colaborativo entre los estudiantes y con el docente; • ampliar las posibilidades de incorporar nuevas y diversas informaciones para resolver problemas y explicar fenómenos naturales y sociales.,• fomentar o trabalho colaborativo entre os estudantes e com o docente; • ampliar as possibilidades de incorporar novas e diversas informações para resolver problemas e explicar fenômenos naturais e sociais.,not_needed,,support,candidate,
EVID_URUGUAI_Q06_UY_003_P0009_002,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q06,RESP_URUGUAI_Q06_20260912T145323Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_003,UY_003__UY_003.md,9,9,1,es,"Contribuye al desarrollo de las competencias generales del MCN: Comunicación, Pensamiento creativo, Pensamiento crítico, Pensamiento computacional, Pensamiento científico.","Contribui para o desenvolvimento das competências gerais do MCN: Comunicação, Pensamento criativo, Pensamento crítico, Pensamento computacional, Pensamento científico.",not_needed,,support,candidate,
EVID_URUGUAI_Q07_UY_003_P0003_001,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q07,RESP_URUGUAI_Q07_20260912T145323Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_003,UY_003__UY_003.md,3,3,1,es,"Los saberes propios de la ciudadanía digital abarcan una serie de conocimientos, habilidades y actitudes necesarias para utilizar de manera ética, segura, responsable y efectiva la tecnología y así participar en el mundo digital de forma crítica.","Os saberes próprios da cidadania digital abrangem uma série de conhecimentos, habilidades e atitudes necessárias para utilizar de maneira ética, segura, responsável e eficaz a tecnologia e assim participar no mundo digital de forma crítica.",translated,,support,candidate,
EVID_URUGUAI_Q07_UY_003_P0005_002,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q07,RESP_URUGUAI_Q07_20260912T145323Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_003,UY_003__UY_003.md,5,5,2,es,Analiza los sesgos en la computación y describe distintas aplicaciones de los algoritmos y la inteligencia artificial.,Analisa os preconceitos na computação e descreve diferentes aplicações dos algoritmos e da inteligência artificial.,translated,,support,candidate,
EVID_URUGUAI_Q08_UY_002_P0037_001,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q08,RESP_URUGUAI_Q08_20260912T145323Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_002,UY_002__UY_002.md,37,39,5,en,"Within the framework of the Equity Plan, Plan CEIBAL provides equal access to information through the deployment of laptops and connectivity, as well as equity because, in addition to guaranteeing access, it develops a strong educational component which seems to evolve more slowly but also modifies the school format, focusing on methodological changes, adapting education to current times.","Dentro do marco do Plano de Equidade, o Plan CEIBAL proporciona acesso igualitário à informação através da distribuição de laptops e conectividade, assim como equidade, pois, além de garantir acesso, desenvolve um forte componente educacional que parece evoluir mais lentamente, mas também modifica o formato escolar, focando em mudanças metodológicas, adaptando a educação aos tempos atuais.",translated,0.95,supportive,candidate,
EVID_URUGUAI_Q08_UY_001_P0057_002,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q08,RESP_URUGUAI_Q08_20260912T145323Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_001,UY_001__UY_001.md,57,57,6,es,"Sin embargo, muchos de estos autores sostienen que la brecha digital no es más que otra de las formas que asume la brecha social, cada vez con mayor frecuencia cobran relevancia tanto el acceso a la tecnología como su apropiación, es decir, su uso con sentido.","No entanto, muitos desses autores sustentam que a brecha digital não é mais que outra das formas que assume a brecha social, cada vez com maior frequência ganhando relevância tanto o acesso à tecnologia quanto sua apropriação, ou seja, seu uso com sentido.",translated,0.9,supportive,candidate,
EVID_URUGUAI_Q09_UY_001_P0228_001,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q09,RESP_URUGUAI_Q09_20260912T145323Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_001,UY_001__UY_001.md,228,228,2,es,CEIBAL es una política en curso que busca consolidar su implementación y habilitar plenamente la experiencia de las nuevas tecnologías en la sociedad digital.,CEIBAL é uma política em andamento que busca consolidar sua implementação e habilitar plenamente a experiência das novas tecnologias na sociedade digital.,translated,,supporting,candidate,
EVID_URUGUAI_Q09_UY_001_P0063_002,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q09,RESP_URUGUAI_Q09_20260912T145323Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_001,UY_001__UY_001.md,63,64,2,es,la figura del docente es clave en el momento de la selección y utilización de los recursos educativos digitales.,a figura do docente é chave no momento da seleção e utilização dos recursos educacionais digitais.,translated,,supporting,candidate,
EVID_URUGUAI_Q09_UY_001_P0223_003,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q09,RESP_URUGUAI_Q09_20260912T145323Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_001,UY_001__UY_001.md,223,223,7,es,"En este sentido, una de las primeras variantes constatadas a partir de la introducción de computadoras en modalidad 1:1 para los niños, ha sido la proliferación de modos e intereses diversos de uso de la tecnología.","Nesse sentido, uma das primeiras variantes constatadas a partir da introdução de computadores na modalidade 1:1 para as crianças foi a proliferação de modos e interesses diversos de uso da tecnologia.",translated,,supporting,candidate,
EVID_URUGUAI_Q10_UY_003_P0009_001,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q10,RESP_URUGUAI_Q10_20260912T145323Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_003,UY_003__UY_003.md,9,9,UY_003_p0009_c001,es,"Contribuye al desarrollo de las competencias generales del MCN: Comunicación, Pensamiento Científico, Pensamiento creativo, Pensamiento crítico, Pensamiento computacional, Ciudadanía local, global y digital, Iniciativa y orientación a la acción.","Contribui para o desenvolvimento das competências gerais do MCN: Comunicação, Pensamento Científico, Pensamento criativo, Pensamento crítico, Pensamento computacional, Cidadania local, global e digital, Iniciativa e orientação para a ação.",translated,,supporting,candidate,
EVID_URUGUAI_Q10_UY_001_P0023_002,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q10,RESP_URUGUAI_Q10_20260912T145323Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_001,UY_001__UY_001.md,23,23,UY_001_p0023_c001,es,"La educación innovadora con TIC fomenta la creatividad, el pensamiento crítico, el compromiso ético, con el fin de lograr la inclusión social.","A educação inovadora com TIC fomenta a criatividade, o pensamento crítico, o compromisso ético, com o fim de alcançar a inclusão social.",translated,,supporting,candidate,
EVID_URUGUAI_Q11_UY_003_P0009_001,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q11,RESP_URUGUAI_Q11_20260912T145323Z,Q11,C11,UNESCO_GCED_2015,uruguai,UY_003,UY_003__UY_003.md,9,10,UY_003_p0009_c001,es,"Contribuye al desarrollo de las competencias generales del MCN: Comunicación, Pensamiento Científico, Pensamiento creativo, Pensamiento crítico, Pensamiento computacional, Ciudadanía local, global y digital, Iniciativa y orientación a la acción.","Contribui para o desenvolvimento das competências gerais do MCN: Comunicação, Pensamento Científico, Pensamento criativo, Pensamento crítico, Pensamento computacional, Cidadania local, global e digital, Iniciativa e orientação à ação.",translated,,relevant,candidate,
EVID_URUGUAI_Q11_UY_003_P0010_002,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q11,RESP_URUGUAI_Q11_20260912T145323Z,Q11,C11,UNESCO_GCED_2015,uruguai,UY_003,UY_003__UY_003.md,10,10,1,es,"Reflexiona sobre las conexiones entre la dinámica evolutiva de los conflictos socioambientales y la dinámica de las relaciones sociales, de las estructuras de las sociedades y de las respuestas que estas proponen como soluciones alternativas.","Reflete sobre as conexões entre a dinâmica evolutiva dos conflitos socioambientais e a dinâmica das relações sociais, das estruturas das sociedades e das respostas que estas propõem como soluções alternativas.",translated,,relevant,candidate,
EVID_URUGUAI_Q12_UY_001_P0023_001,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q12,RESP_URUGUAI_Q12_20260912T145323Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_001,UY_001__UY_001.md,23,23,6,es,"la capacitación docente cuenta con el apoyo no solo de la Administración Nacional de Educación Pública (ANEP), sino también con la Red de Voluntarios de Apoyo al Plan CEIBAL (RAP), la Universidad de la República y organizaciones de usuarios de Software Libre. Organizada según una modalidad de cascada, la capacitación de docentes en servicio tiene que enfocarse en la inter y transdisciplinariedad, incluyendo ámbitos como la validación y análisis de información ofrecida por internet, conocimiento en la realización de proyectos, reducción de barreras de comunicación entre docentes y estudiantes.","a capacitação docente conta com o apoio não apenas da Administração Nacional de Educação Pública (ANEP), mas também da Rede de Voluntários de Apoio ao Plano CEIBAL (RAP), da Universidade da República e de organizações de usuários de Software Livre. Organizada segundo uma modalidade de cascata, a capacitação de docentes em serviço deve focar na inter e transdisciplinaridade, incluindo áreas como a validação e análise de informações oferecidas pela internet, conhecimento na realização de projetos, redução de barreiras de comunicação entre docentes e estudantes.",translated,0.9,supportive,candidate,
EVID_URUGUAI_Q13_UY_001_P0200_001,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q13,RESP_URUGUAI_Q13_20260912T145323Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_001,UY_001__UY_001.md,200,201,1,es,"La atención a la diversidad no puede quedar entonces en una declaración de intenciones y, por tanto, las Tecnologías de la Información y la Comunicación no deben convertirse en un elemento más de marginación y discriminación a nivel educativo. El uso didáctico de los medios tecnológicos para atender la diversidad posibilita ofrecer una respuesta real y más acorde a las exigencias y demandas actuales para todos los alumnos.","A atenção à diversidade não pode ficar, então, em uma declaração de intenções e, portanto, as Tecnologias da Informação e da Comunicação não devem se tornar um elemento mais de marginalização e discriminação a nível educativo. O uso didático dos meios tecnológicos para atender a diversidade possibilita oferecer uma resposta real e mais adequada às exigências e demandas atuais para todos os alunos.",translated,,recorrente,candidate,
EVID_URUGUAI_Q13_UY_003_P0004_002,RUN_URUGUAI_20260912T145323Z,RUN_URUGUAI_20260912T145323Z_Q13,RESP_URUGUAI_Q13_20260912T145323Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,uruguai,UY_003,UY_003__UY_003.md,4,4,1,es,"Se promueve que cada estudiante logre realizar una lectura de la información y el entorno de trabajo digital, analizando sus fortalezas y debilidades.","Promove-se que cada estudante consiga realizar uma leitura da informação e do ambiente de trabalho digital, analisando suas forças e fraquezas.",translated,,recorrente,candidate,
