evidence_id,run_id,question_run_id,response_id,question_id,category_id,framework,country,document_id,document_title,page_start,page_end,chunk_id,source_language,source_text,translated_text_pt,translation_status,semantic_score,evidence_classification,validation_status,review_notes
EVID_ESTONIA_Q06_EU_EE_01_P0001_001,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q06,RESP_ESTONIA_Q06_20260912T135902Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,1.0,1.0,1,et,"2) keskkond ja jätkusuutlik areng – taotletakse õpilase kujunemist sotsiaalselt aktiivseks, vastutustundlikuks ja keskkonnateadlikuks inimeseks, kes hoiab ja kaitseb keskkonda ning väärtustades jätkusuutlikkust, on valmis leidma lahendusi keskkonna- ja inimarengu küsimustele;","2) meio ambiente e desenvolvimento sustentável – busca-se formar um aluno socialmente ativo, responsável e consciente do meio ambiente, que proteja e defenda o meio ambiente e, valorizando a sustentabilidade, esteja pronto para encontrar soluções para questões de desenvolvimento ambiental e humano;",translated,,evidence,candidate,
EVID_ESTONIA_Q06_EU_EE_01_P0001_002,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q06,RESP_ESTONIA_Q06_20260912T135902Z,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,1.0,1.0,2,et,"3) kodanikualgatus ja ettevõtlikkus – taotletakse õpilase kujunemist aktiivseks ning vastutustundlikuks kogukonna- ja ühiskonnaliikmeks, kes mõistab ühiskonna toimimise põhimõtteid ja mehhanisme ning kodanikualgatuse tähtsust, tunneb end ühiskonnaliikmena ning toetub oma tegevuses riigi kultuurilistele traditsioonidele ja arengusuundadele;","3) cidadania e empreendedorismo – busca-se formar um aluno ativo e responsável como membro da comunidade e da sociedade, que entende os princípios e mecanismos de funcionamento da sociedade e a importância da iniciativa cidadã, se sente parte da sociedade e se baseia nas tradições culturais e nas direções de desenvolvimento do país;",translated,,evidence,candidate,
EVID_ESTONIA_Q07_EU_EE_02_P0010_001,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q07,RESP_ESTONIA_Q07_20260912T135902Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,10.0,10.0,3,et,"Uued tehnoloogiatrendid: tehisintellekt, ava- ja suurandmed. Tehnoloogiline innovatsioon. Tehisintellekti ja asjade interneti mõisted, näited, rakendused ja seonduvad riskid.","Novas tendências tecnológicas: inteligência artificial, dados abertos e grandes dados. Inovação tecnológica. Conceitos de inteligência artificial e Internet das Coisas, exemplos, aplicações e riscos associados.",translated,,relevant,candidate,
EVID_ESTONIA_Q07_EU_EE_02_P0010_002,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q07,RESP_ESTONIA_Q07_20260912T135902Z,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,10.0,10.0,4,et,Isikuandmete kaitse. Vaimne tervis tehnoloogiarikkas keskkonnas (nt distantsõppes). Digiprügi.,"Proteção de dados pessoais. Saúde mental em um ambiente rico em tecnologia (por exemplo, no ensino a distância). Lixo digital.",translated,,relevant,candidate,
EVID_ESTONIA_Q08_EU_EE_01_PNA_001,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q08,RESP_ESTONIA_Q08_20260912T135902Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,15.0,15.0,EU-EE-01_p0015_c001,et,"hariduslike erivajadustega õpilaste õppekorralduse põhimõtted, tugiteenuste rakendamise kord","princípios de organização de ensino para alunos com necessidades educacionais especiais, regras de implementação de serviços de apoio",translated,,inclusão,candidate,nan; page_recovered:exact_normalized
EVID_ESTONIA_Q08_EU_EE_02_P0009_002,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q08,RESP_ESTONIA_Q08_20260912T135902Z,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,9.0,9.0,1,et,"kujundab personaalse õpikeskkonna, kasutades tasuta veebiplatvorme ja rakendusi; kirjeldab uute tehnoloogiate (nt asjade internet, 3D, liit- ja virtuaalreaalsus) toimimist ja olulisust","desenha um ambiente de aprendizado pessoal, usando plataformas e aplicativos da web gratuitos; descreve o funcionamento e a importância de novas tecnologias (como a Internet das Coisas, 3D, realidade aumentada e virtual)",translated,,acessibilidade,candidate,
EVID_ESTONIA_Q09_EU_EE_02_P0009_001,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q09,RESP_ESTONIA_Q09_20260912T135902Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,9.0,9.0,3,et,"Õpilane: ... haldab ja kaitseb oma digitaalset identiteeti, väldib kübermaailmas valitsevaid riske, kuid ohtude realiseerumisel reageerib neile adekvaatselt.","O aluno: ... gerencia e protege sua identidade digital, evita os riscos que dominam o ciberespaço, mas quando os perigos se concretizam, reage de forma adequada.",translated,,supporting,candidate,
EVID_ESTONIA_Q09_EU_EE_02_P0005_002,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q09,RESP_ESTONIA_Q09_20260912T135902Z,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,5.0,5.0,1,et,digitiseeritud keskkonnaga (nt distantsõppes).,"meio digitalizado (por exemplo, na educação à distância).",translated,,supporting,candidate,
EVID_ESTONIA_Q10_EU_EE_01_P0002_001,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q10,RESP_ESTONIA_Q10_20260912T135902Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,2.0,2.0,1,et,"taotletakse õpilase kujunemist teadlikuks ja analüüsivaks inimeseks, kes tajub ja teadvustab adekvaatselt ümbritsevat teabekeskkonda, suudab meediamaailma sisu ja allikaid kriitiliselt analüüsida ja kasutada","busca-se a formação do aluno como uma pessoa consciente e analítica, que percebe e compreende adequadamente o ambiente informacional ao seu redor, e que consegue analisar e utilizar criticamente o conteúdo e as fontes do mundo da mídia",translated,,curricular,candidate,
EVID_ESTONIA_Q10_EU_EE_02_P0004_002,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q10,RESP_ESTONIA_Q10_20260912T135902Z,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,4.0,4.0,6,et,"panustab meeskonnaliikmena digitaalse loovtöö tegemisse (nt robootika, asjade interneti, veebisaidi, animatsiooni vms kujul)","contribui como membro da equipe na criação de trabalho criativo digital (por exemplo, robótica, internet das coisas, site, animação, etc.)",translated,,curricular,candidate,
EVID_ESTONIA_Q11_EU_EE_01_P0001_001,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q11,RESP_ESTONIA_Q11_20260912T135902Z,Q11,C11,UNESCO_GCED_2015,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,1.0,1.0,0,et,"1)  keskkond ja jätkusuutlik areng – taotletakse õpilase kujunemist sotsiaalselt aktiivseks, vastutustundlikuks ja keskkonnateadlikuks inimeseks, kes hoiab ja kaitseb keskkonda ning väärtustades jätkusuutlikkust, on valmis leidma lahendusi keskkonna- ja inimarengu küsimustele; 3)  kodanikualgatus ja ettevõtlikkus – taotletakse õpilase kujunemist aktiivseks ning vastutustundlikuks kogukonna- ja ühiskonnaliikmeks, kes mõistab ühiskonna toimimise põhimõtteid ja mehhanisme ning kodanikualgatuse tähtsust.","1) meio ambiente e desenvolvimento sustentável – busca-se a formação do aluno como uma pessoa socialmente ativa, responsável e consciente do meio ambiente, que preserva e protege o meio ambiente, valorizando a sustentabilidade e está pronta para encontrar soluções para questões ambientais e de desenvolvimento humano; 3) iniciativa cívica e empreendedorismo – busca-se a formação do aluno como um membro ativo e responsável da comunidade e da sociedade, que compreende os princípios e mecanismos de funcionamento da sociedade e a importância da iniciativa cívica.",translated,1.0,direct,candidate,
EVID_ESTONIA_Q11_EU_EE_01_P0001_002,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q11,RESP_ESTONIA_Q11_20260912T135902Z,Q11,C11,UNESCO_GCED_2015,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,1.0,1.0,1,et,"Omab ettekujutust ja teadmisi maailma eri rahvaste kultuuridest, suhtub teistest rahvustest inimestesse eelarvamustevabalt ja lugupidavalt; 11)  on aktiivne ja vastutustundlik kodanik, kes on huvitatud oma kooli, kodukoha ja riigi demokraatlikust arengust.","Possui uma compreensão e conhecimento das diversas culturas dos povos do mundo, tratando as pessoas de outras nacionalidades com respeito e sem preconceitos; 11) é um cidadão ativo e responsável, que se interessa pelo desenvolvimento democrático de sua escola, local de origem e país.",translated,1.0,direct,candidate,
EVID_ESTONIA_Q12_EU_EE_02_P0001_001,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q12,RESP_ESTONIA_Q12_20260912T135902Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,1.0,10.0,4,et,"2) teeb etteantud andmete põhjal lihtsamat tabeltöötlust, kasutades õpitud valemeid ja esitades tulemusi sobivate graafikute abil; 3) teab programmeerimise põhimõisteid ja rakendab praktilises tegevuses algoritme ja programmi loomise etappe ühe haridusliku programmeerimiskeele/arenduskeskkonna näitel ja/või haridusrobotitega; 4) teab ja väldib kübermaailmas valitsevaid riske.","2) faz um processamento simples de dados com base nos dados fornecidos, utilizando as fórmulas aprendidas e apresentando os resultados através de gráficos adequados; 3) conhece os princípios da programação e aplica em atividades práticas algoritmos e etapas de criação de programas utilizando uma linguagem de programação educacional/plataforma de desenvolvimento; 4) conhece e evita os riscos prevalentes no ciberespaço.",translated,0.9,formal,candidate,
EVID_ESTONIA_Q12_EU_EE_02_P0001_002,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q12,RESP_ESTONIA_Q12_20260912T135902Z,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,1.0,10.0,5,et,"1) sõnastab digiloovtöö projekti eesmärgid, väljundid, tegevuskava ja ülesanded; 2) planeerib oma tegevusi; 3) vormistab arvuti abil digiloovtöö ja selle esitluse, lähtudes etteantud vormistusnõuetest, mallidest ja formaatidest ning intellektuaalomandi kaitse nõuetest.","1) formula os objetivos, resultados, plano de atividades e tarefas do projeto de trabalho digital; 2) planeja suas atividades; 3) apresenta o trabalho digital utilizando o computador conforme as regras de formatação dadas, modelos e formatos, bem como as exigências de proteção da propriedade intelectual.",translated,0.8,formal,candidate,
EVID_ESTONIA_Q13_EU_EE_01_PNA_001,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q13,RESP_ESTONIA_Q13_20260912T135902Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,,,0,et,"on teadmishimuline, oskab õppida ja leida edasiõppimisvõimalusi, kasutades vajaduse korral asjakohast nõu; on ettevõtlik, usub iseendasse, kujundab oma ideaale, seab endale eesmärke ja tegutseb nende nimel; suudab end olukorda ja suhtluspartnereid arvestades kõnes ja kirjas selgelt ja asjakohaselt väljendada;","é curioso, sabe aprender e buscar oportunidades de aprendizado, utilizando o aconselhamento apropriado quando necessário; é empreendedor, acredita em si mesmo, forma seus ideais, estabelece objetivos e age em prol deles; é capaz de se expressar de forma clara e apropriada em situações e com parceiros de comunicação;",translated,,competência geral,candidate,
EVID_ESTONIA_Q13_EU_EE_01_PNA_002,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q13,RESP_ESTONIA_Q13_20260912T135902Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,,,1,et,"suudab lahendada igapäevaelu erinevates valdkondades tekkivaid küsimusi, mis nõuavad matemaatiliste mõttemeetodite (loogika ja ruumilise mõtlemise) ning esitusviiside kasutamist;","é capaz de resolver questões que surgem em diversas áreas da vida cotidiana, exigindo métodos de pensamento matemático (lógica e raciocínio espacial) e formas de apresentação;",translated,,competência geral,candidate,
EVID_ESTONIA_Q13_EU_EE_01_PNA_003,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q13,RESP_ESTONIA_Q13_20260912T135902Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-01,EU-EE-01__EU-EE-01.md,7.0,7.0,EU-EE-01_p0007_c001,et,"mõistab inimese ja keskkonna seoseid, suhtub vastutustundlikult elukeskkonda ning elab ja tegutseb loodust ja keskkonda säästes;","compreende as relações entre o ser humano e o meio ambiente, aborda a responsabilidade em relação ao ambiente e vive e age de maneira sustentável;",translated,,competência geral,candidate,nan; page_recovered:exact_normalized
EVID_ESTONIA_Q13_EU_EE_02_P0005_004,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q13,RESP_ESTONIA_Q13_20260912T135902Z,Q13,C13,COMPUTING_AND_DIGITAL_EDUCATION,estonia,EU-EE-02,EU-EE-02__EU-EE-02.md,5.0,5.0,EU-EE-02_p0005_c001,et,"õpilastele vajalikud baasoskused digiseadme kasutamiseks, sh tekstitöötluseks, info otsimiseks, hindamiseks ja esitamiseks, tööks andmetega;","as habilidades básicas necessárias para o uso de dispositivos digitais, incluindo processamento de texto, busca, avaliação e apresentação de informações, e trabalho com dados;",translated,,competência digital,candidate,
